Turbine_ID,Month_recorded,Section,Zone,Previous_Over_current_Trips,Lubrication_Type,New_Seal,Planned_shutdowns,Average_RPM,Asset_Age_Score,Average_Vibration_Score,Torque_rating,Bearing_Weight_Score,Insulation_Rating,Fatigue_Score,Asset_Failure
364,07.Jul,466,W,0,0,1,0,4348,23,305,1,23,34,7.141428,T
365,02.Feb,467,W,1,0,6,8,4041,82,193,16,8,26,8.185353,T
366,02.Feb,467,W,1,0,0,0,4041,82,193,0,8,26,8.185353,T
367,12.Dec,467,W,1,0,0,0,4041,82,193,0,8,26,8.185353,F
368,10.Oct,468,W,1,0,0,1,2598,249,274,1,16,32,2.236068,F
369,10.Oct,470,W,8,0,1,9,5804,652,731,13,33,67,22.956481,T
370,03.Mar,470,W,9,0,2,2,5804,652,731,4,33,67,22.956481,T
371,04.Apr,470,W,10,0,4,4,5804,652,731,8,33,67,22.956481,T
372,09.Sep,470,W,10,0,0,2,5804,652,731,5,33,67,22.956481,T
373,07.Jul,472,W,2,0,1,6,7949,743,975,8,27,123,26.495283,T
374,07.Jul,473,W,0,1,0,0,5977,81,550,0,2,72,2.44949,F
375,03.Mar,474,W,1,0,0,0,6163,348,581,0,2,91,18.466185,T
376,04.Apr,474,W,1,0,0,0,6163,348,581,0,2,91,18.466185,F
377,12.Dec,475,W,0,0,2,4,5933,303,564,6,16,110,1.414214,T
378,02.Feb,475,W,1,0,2,4,5933,303,564,9,16,110,1.414214,F
379,01.Jan,476,W,0,0,2,3,5331,361,738,6,15,100,1.732051,T
380,01.Jan,476,W,0,0,2,3,5331,361,738,6,15,100,1.732051,T
381,02.Feb,476,W,2,0,3,6,5331,361,738,11,15,100,1.732051,T
382,05.May,477,W,1,0,0,0,4217,133,377,0,19,66,2,T
383,08.Aug,477,W,1,0,0,0,4217,133,377,0,19,66,2,F
384,09.Sep,478,W,1,0,0,0,4151,240,707,0,75,56,11.445523,T
385,07.Jul,479,W,3,0,3,5,6674,464,725,8,50,119,17.663522,T
386,10.Oct,479,W,5,0,4,10,6674,464,725,17,50,119,17.663522,T
387,10.Oct,479,W,5,0,4,10,6674,464,725,17,50,119,17.663522,T
388,09.Sep,481,W,1,0,1,3,4358,289,424,4,55,69,11.090537,F
389,06.Jun,482,W,0,0,0,2,2312,178,329,2,23,46,0,T
390,10.Oct,482,W,0,0,0,3,2312,178,329,3,23,46,0,T
391,11.Nov,483,W,0,0,0,1,639,53,74,1,8,8,0,F
392,07.Jul,485,N,0,0,0,0,662,23,41,0,9,13,0,F
393,05.May,486,N,0,0,1,2,4142,87,277,3,20,91,0,T
394,09.Sep,486,N,1,0,2,1,4142,87,277,3,20,91,0,F
395,12.Dec,489,N,0,0,0,0,612,0,33,0,0,5,0,T
396,09.Sep,489,N,1,0,0,0,612,0,33,0,0,5,0,F
397,02.Feb,490,N,0,0,1,0,134,0,3,1,0,2,0,F
398,04.Apr,491,N,0,0,0,0,2780,0,308,0,70,39,0,F
399,05.May,491,N,0,0,1,2,2780,0,308,3,70,39,0,F
400,10.Oct,496,W,0,0,0,1,2142,47,472,1,64,41,0,F
401,05.May,497,W,0,0,0,2,2097,34,171,2,5,12,1,F
402,12.Dec,499,W,0,0,0,0,1061,19,21,0,2,12,0,F
403,06.Jun,501,W,0,0,0,1,1545,79,80,1,14,16,0,F
404,10.Oct,503,W,1,0,0,0,2621,33,68,0,9,33,5.196152,F
405,08.Aug,505,W,0,0,0,0,1200,30,37,0,8,8,4.795832,F
406,06.Jun,506,W,0,0,0,0,1347,29,33,0,11,20,3,F
407,03.Mar,507,W,0,0,1,1,3780,215,518,2,60,95,8.42615,F
408,12.Dec,508,W,0,0,1,3,3328,111,287,4,11,50,6.63325,T
409,05.May,508,W,1,0,0,0,3328,111,287,0,11,50,6.63325,F
410,08.Aug,510,W,0,0,1,0,909,44,74,3,9,15,0,F
411,03.Mar,510,W,0,0,1,1,909,44,74,2,9,15,0,F
412,03.Mar,513,W,0,0,1,2,4391,68,385,3,20,80,7.416198,T
413,02.Feb,518,W,2,0,1,1,3174,401,516,2,147,55,10.29563,T
414,09.Sep,518,W,3,0,2,6,3174,401,516,8,147,55,10.29563,T
415,12.Dec,519,W,0,0,0,0,1399,102,107,0,38,10,0,T
416,08.Aug,519,W,0,0,0,0,1399,102,107,0,38,10,0,F
417,06.Jun,520,W,1,0,0,1,5509,487,630,1,36,60,2.44949,T
418,07.Jul,521,W,1,0,0,0,3443,268,375,0,35,33,13.490738,F
419,08.Aug,522,W,0,0,0,0,5449,247,324,0,27,62,1,F
420,10.Oct,523,W,0,0,1,4,4837,350,374,5,30,60,8.717798,T
421,07.Jul,523,W,1,0,0,3,4837,350,374,3,30,60,8.717798,F
422,02.Feb,525,W,0,0,2,4,6049,331,679,7,58,67,15.362291,F
423,08.Aug,526,W,0,0,0,1,4965,24,252,1,0,69,3.872983,F
424,08.Aug,528,W,1,0,0,0,6522,37,203,0,1,87,5.91608,F
425,05.May,529,W,1,0,0,2,6932,352,966,4,31,124,17.204651,T
426,04.Apr,529,W,1,0,0,2,6932,352,966,4,31,124,17.204651,F
427,01.Jan,530,W,0,0,0,0,1386,176,264,0,24,32,0,F
428,05.May,531,W,0,0,4,6,4082,374,609,10,62,63,3,F
429,06.Jun,534,N,3,0,1,1,3434,206,541,3,40,67,9.797959,T
430,11.Nov,534,N,3,0,3,5,3434,206,541,10,40,67,9.797959,T
431,07.Jul,536,N,2,0,0,0,1562,78,166,0,10,26,7.874008,F
432,01.Jan,539,N,2,1,0,0,3215,189,684,0,32,62,11.532563,T
433,06.Jun,539,N,2,1,0,0,3215,189,684,0,32,62,11.532563,T
434,04.Apr,539,N,2,2,0,2,3215,189,684,2,32,62,11.532563,T
435,06.Jun,542,N,1,0,1,1,5123,454,650,2,23,107,19.390719,T
436,07.Jul,542,N,2,0,3,5,5123,454,650,9,23,107,19.390719,T
437,08.Aug,542,N,2,0,2,4,5123,454,650,7,23,107,19.390719,T
438,10.Oct,542,N,2,0,1,7,5123,454,650,8,23,107,19.390719,T
439,07.Jul,543,N,0,0,0,0,1510,105,122,0,1,19,9.591663,F
440,02.Feb,544,N,0,0,3,3,2370,0,63,7,7,27,0,F
441,08.Aug,547,N,1,0,1,1,4882,111,444,2,28,89,0,T
442,11.Nov,548,N,0,0,0,1,1611,47,180,1,13,38,0,F
443,03.Mar,548,N,1,0,1,3,1611,47,180,7,13,38,0,F
444,02.Feb,549,N,1,0,0,4,5216,131,483,6,42,143,0,T
445,06.Jun,549,N,1,0,1,0,5216,131,483,3,42,143,0,T
446,07.Jul,549,N,1,0,1,7,5216,131,483,11,42,143,0,T
447,04.Apr,550,N,0,0,0,1,1576,0,92,1,7,22,0,F
448,11.Nov,554,N,0,0,0,0,1986,0,155,0,28,40,0,F
449,02.Feb,558,W,0,0,4,12,2938,35,175,20,21,60,0,F
450,06.Jun,561,W,0,0,1,2,958,30,43,3,3,12,0,T
451,10.Oct,561,W,1,0,0,0,958,30,43,0,3,12,0,F
452,05.May,562,W,0,0,0,0,1855,11,51,0,4,33,0,F
453,02.Feb,563,W,0,0,0,0,1368,29,76,0,11,14,0,F
454,08.Aug,564,W,0,0,1,1,1702,90,161,2,48,19,0,F
455,10.Oct,565,W,0,0,2,3,3678,124,200,6,35,40,1,F
456,10.Oct,566,W,1,0,4,15,4727,316,566,20,59,88,0,T
457,08.Aug,566,W,2,0,0,1,4727,316,566,2,59,88,0,F
458,03.Mar,568,W,0,0,1,0,4191,130,166,1,50,46,0,F
459,07.Jul,568,W,0,0,2,5,4191,130,166,8,50,46,0,F
460,09.Sep,569,W,1,0,1,1,5008,282,454,3,95,100,1,F
461,04.Apr,571,W,1,0,0,1,3834,151,717,1,54,50,1,T
462,06.Jun,571,W,1,0,0,6,3834,151,717,6,54,50,1,T
463,03.Mar,571,W,1,0,0,0,3834,151,717,0,54,50,1,T
464,06.Jun,572,W,0,0,0,1,5565,79,598,1,12,142,0,F
465,06.Jun,573,W,0,0,0,0,4103,52,321,0,16,56,0,F
466,04.Apr,574,W,0,0,0,0,3906,158,505,0,63,62,0,F
467,06.Jun,576,W,0,0,0,0,675,21,29,1,0,13,0,F
468,10.Oct,578,W,0,0,0,0,2453,188,341,0,67,30,6.928203,F
469,07.Jul,579,W,0,0,1,0,3244,173,414,1,20,71,7.745967,F
470,10.Oct,581,W,0,0,0,1,3835,50,118,1,9,37,0,F
471,10.Oct,583,W,0,0,1,1,6729,65,509,2,16,84,1,F
472,02.Feb,585,W,0,0,0,1,1005,162,196,1,61,19,0,F
473,03.Mar,590,N,0,0,0,0,1233,29,63,1,6,19,4.472136,F
474,04.Apr,591,N,3,0,0,2,6302,304,483,3,31,159,16.124515,T
475,02.Feb,592,N,7,0,2,5,3717,470,655,14,72,61,19.748418,T
476,07.Jul,592,N,7,0,0,2,3717,470,655,5,72,61,19.748418,T
477,04.Apr,594,N,0,0,0,1,974,34,40,1,7,14,0,F
478,03.Mar,595,N,1,0,0,0,3402,114,275,0,18,63,8.944272,F
479,06.Jun,596,N,0,0,0,0,862,69,84,0,11,11,6.244998,F
480,09.Sep,597,N,3,0,1,1,6689,261,478,2,58,134,12.4499,F
481,03.Mar,599,N,2,0,0,0,2877,42,317,0,41,52,3,T
482,07.Jul,600,N,0,0,0,0,5079,0,357,0,41,94,0,F
483,05.May,601,N,0,0,0,1,333,21,34,1,0,13,3.316625,F
484,03.Mar,602,N,1,0,0,0,1431,99,156,0,23,26,8.124038,F
485,03.Mar,605,N,0,0,0,0,1183,0,91,0,0,18,0,F
486,01.Jan,606,N,0,0,1,4,4713,0,66,8,1,9,0,F
487,10.Oct,607,W,0,0,0,2,858,25,72,3,6,4,0,F
488,07.Jul,608,W,0,0,1,0,713,33,53,1,3,9,0,F
489,12.Dec,610,W,2,1,3,5,5008,269,496,13,80,90,14.142136,T
490,05.May,610,W,2,1,2,6,5008,269,496,9,80,90,14.142136,T
491,01.Jan,611,W,0,0,0,0,2796,174,363,0,80,51,6.63325,F
492,11.Nov,614,W,12,0,1,10,6263,429,559,12,163,96,18.867962,T
493,07.Jul,614,W,12,0,1,2,6263,429,559,6,163,96,18.867962,T
494,04.Apr,616,W,7,0,3,5,4555,393,637,9,175,58,18.303005,T
495,09.Sep,616,W,7,0,0,2,4555,393,637,3,175,58,18.303005,T
496,10.Oct,616,W,7,0,3,4,4555,393,637,8,175,58,18.303005,T
497,01.Jan,617,W,0,1,0,0,4258,111,520,0,62,77,7.483315,F
498,04.Apr,619,W,0,0,0,0,3816,54,302,0,22,75,6.324555,F
499,10.Oct,620,W,0,0,0,5,3230,67,273,7,29,62,0,F
500,04.Apr,621,W,0,0,0,1,5024,44,374,1,9,113,0,F
501,02.Feb,622,W,0,0,0,1,515,8,13,1,2,12,0,F
502,07.Jul,623,W,0,0,0,1,1510,147,190,2,59,29,0,F
503,07.Jul,624,W,0,0,0,0,1154,24,103,0,1,19,0,T
504,07.Jul,625,W,0,0,1,4,4068,186,352,8,39,70,1,T
505,08.Aug,625,W,0,0,0,2,4068,186,352,2,39,70,1,F
506,01.Jan,626,W,0,0,0,1,3263,113,618,1,52,84,0,F
507,01.Jan,627,W,0,0,0,1,3097,0,600,1,44,63,0,F
508,09.Sep,630,W,0,0,0,0,2402,178,514,1,44,43,0,F
509,10.Oct,632,W,2,0,0,0,1502,151,225,0,36,30,7.615773,F
510,03.Mar,634,W,0,0,0,0,3609,34,338,0,6,99,4.358899,T
511,02.Feb,634,W,0,0,1,2,3609,34,338,3,6,99,4.358899,T
512,08.Aug,634,W,0,1,0,2,3609,34,338,2,6,99,4.358899,T
513,03.Mar,636,N,0,0,0,0,2172,81,373,0,21,43,0,F
514,04.Apr,637,N,4,0,2,6,4973,533,680,11,93,59,17.406895,T
515,12.Dec,638,N,0,0,0,0,1670,15,179,0,3,40,2.236068,F
516,03.Mar,639,N,0,0,0,0,1066,31,82,0,8,10,4.690416,F
517,07.Jul,640,N,0,0,1,2,7968,0,500,4,0,124,0,F
518,08.Aug,643,N,1,0,0,1,4641,113,516,1,16,108,0,T
519,06.Jun,644,N,0,0,0,1,1295,0,216,1,13,22,0,F
520,09.Sep,645,N,0,0,0,2,3038,0,248,2,12,63,0,F
521,05.May,647,N,0,0,0,1,2794,0,225,1,38,54,0,F
522,02.Feb,649,N,0,0,1,1,5244,0,578,2,8,107,0,F
523,05.May,653,N,0,0,1,2,3560,139,464,3,27,67,9.219544,F
524,10.Oct,655,N,0,0,0,3,7203,532,803,3,72,111,19.77372,T
525,03.Mar,655,N,0,0,0,3,7203,532,803,4,72,111,19.77372,T
526,01.Jan,657,N,10,0,1,4,6619,501,895,5,124,112,19.313208,T
527,07.Jul,657,N,10,1,1,3,6619,501,895,6,124,112,19.313208,T
528,07.Jul,660,N,0,0,0,3,7938,66,186,3,16,54,1.414214,F
529,04.Apr,661,N,0,0,0,0,1530,0,185,0,0,22,0,F
530,01.Jan,661,N,0,0,0,1,1530,0,185,1,0,22,0,F
531,07.Jul,662,N,0,0,1,1,2711,113,378,2,0,43,0,F
532,08.Aug,663,N,0,0,2,6,1827,0,162,8,0,34,0,T
533,06.Jun,666,W,1,0,1,0,4126,58,265,2,22,89,6.164414,F
534,05.May,667,W,1,0,1,3,1347,68,159,4,26,22,3.464102,T
535,05.May,669,W,0,0,0,0,1711,61,261,0,30,42,0,F
536,01.Jan,670,W,0,0,0,0,2212,24,387,0,8,49,0,F
537,04.Apr,671,W,0,0,0,1,1760,75,114,1,27,21,0,F
538,05.May,672,W,0,0,0,0,1186,16,31,0,2,23,0,F
539,08.Aug,673,W,0,0,1,3,3164,185,431,8,64,55,0,F
540,10.Oct,674,W,1,0,0,0,2167,160,342,2,44,31,9.591663,T
541,04.Apr,676,W,1,3,2,3,4993,672,781,6,225,77,21.424285,T
542,07.Jul,677,W,2,0,1,2,3561,274,362,3,117,57,14.21267,T
543,02.Feb,677,W,3,0,1,1,3561,274,362,3,117,57,14.21267,T
544,07.Jul,677,W,5,0,0,1,3561,274,362,2,117,57,14.21267,F
545,06.Jun,678,W,0,0,0,0,3745,349,431,0,172,57,8.3666,T
546,05.May,678,W,1,0,1,2,3745,349,431,3,172,57,8.3666,T
547,05.May,678,W,1,0,1,2,3745,349,431,3,172,57,8.3666,T
548,01.Jan,678,W,1,0,0,0,3745,349,431,0,172,57,8.3666,F
549,06.Jun,682,W,2,0,3,3,7026,458,530,13,159,63,20.420578,T
550,09.Sep,684,W,0,0,0,0,4151,111,229,0,37,38,7.615773,F
551,04.Apr,686,W,1,0,4,3,6472,502,945,7,290,91,22.803509,T
552,10.Oct,686,W,1,0,0,4,6472,502,945,5,290,91,22.803509,T
553,04.Apr,686,W,2,0,2,3,6472,502,945,7,290,91,22.803509,T
554,04.Apr,687,W,3,0,1,7,5722,451,717,9,178,75,16.792856,T
555,12.Dec,691,W,0,0,0,0,982,22,86,0,10,18,0,F
556,01.Jan,693,W,0,0,0,0,1087,38,74,0,9,21,0,F
557,07.Jul,695,W,0,0,1,1,2749,179,306,2,37,45,3.605551,T
558,09.Sep,695,W,0,0,3,5,2749,179,306,10,37,45,3.605551,T
559,07.Jul,695,W,0,0,1,1,2749,179,306,2,37,45,3.605551,F
560,01.Jan,698,W,0,0,0,0,906,78,86,0,30,10,0,F
561,05.May,700,W,0,0,0,0,3842,115,369,0,26,95,9.165151,F
562,01.Jan,701,W,0,0,0,0,1553,137,241,0,34,31,6.855655,F
563,12.Dec,703,W,0,0,0,0,1771,113,211,0,20,31,7.28011,F
564,03.Mar,704,N,0,0,0,0,2201,0,284,0,0,36,0,F
565,03.Mar,705,W,0,0,1,2,2145,120,282,3,17,52,0,T
566,12.Dec,707,N,1,0,1,5,3288,487,617,6,0,73,0,T
567,11.Nov,709,N,1,0,0,1,4954,176,633,1,13,101,12.083046,T
568,08.Aug,709,N,1,0,0,2,4954,176,633,2,13,101,12.083046,F
569,07.Jul,711,N,0,0,0,0,2029,106,174,0,21,28,0,T
570,04.Apr,712,N,0,0,0,1,3032,0,202,1,0,71,0,F
571,06.Jun,715,N,0,0,0,1,4337,67,336,1,2,68,0,F
572,01.Jan,718,N,1,0,0,1,3105,0,551,1,116,43,0,F
573,05.May,722,N,0,0,0,0,3588,97,187,1,20,61,0,F
574,06.Jun,723,N,0,0,0,1,1149,2,37,1,0,15,0,T
575,02.Feb,729,N,0,1,0,5,3750,0,440,6,32,75,0,F
576,08.Aug,731,N,3,2,0,1,5240,384,629,1,80,78,6.480741,T
577,10.Oct,731,N,3,2,0,10,5240,384,629,11,80,78,6.480741,F
578,02.Feb,732,N,0,0,0,1,3260,0,211,1,6,54,0,F
579,11.Nov,733,N,0,0,0,0,3745,113,291,0,41,55,2.645751,T
580,06.Jun,733,N,1,0,0,0,3745,113,291,1,41,55,2.645751,F
581,09.Sep,734,N,0,0,0,0,1956,0,167,0,29,25,0,F
582,03.Mar,735,N,1,0,1,1,7592,202,269,2,63,57,0,F
583,10.Oct,736,N,3,2,0,2,5056,94,279,2,5,60,0,F
584,05.May,738,W,0,0,0,0,1647,63,89,0,27,20,0,F
585,01.Jan,740,W,0,0,0,0,2158,14,127,0,5,30,0,F
586,04.Apr,742,W,0,0,0,1,1561,28,49,1,21,8,0,T
587,05.May,743,W,0,0,1,2,266,10,13,3,2,3,0,F
588,12.Dec,745,W,0,0,1,1,2960,140,271,2,42,73,0,F
589,02.Feb,748,W,0,0,1,5,3221,133,203,6,45,67,0,T
590,04.Apr,749,W,0,0,0,0,1520,57,217,1,17,16,0,F
591,11.Nov,750,W,0,0,0,1,3702,51,310,2,23,72,0,F
592,02.Feb,752,W,1,0,2,4,3235,155,219,7,71,30,0,T
593,11.Nov,752,W,1,0,1,1,3235,155,219,2,71,30,0,F
594,07.Jul,753,W,4,0,0,1,6130,560,755,1,185,82,17,T
595,03.Mar,755,W,1,0,7,13,5934,290,519,25,123,88,16.278821,T
596,04.Apr,755,W,1,0,9,14,5934,290,519,27,123,88,16.278821,T
597,05.May,755,W,1,0,10,15,5934,290,519,29,123,88,16.278821,T
598,10.Oct,756,W,1,0,4,6,4921,414,660,10,178,83,18.248288,T
599,03.Mar,756,W,1,0,1,2,4921,414,660,4,178,83,18.248288,F
600,11.Nov,758,W,1,0,0,1,4344,172,350,1,36,60,0,F
601,01.Jan,760,W,3,0,1,2,4326,368,437,4,99,74,17.888544,T
602,03.Mar,760,W,3,0,3,9,4326,368,437,18,99,74,17.888544,T
603,04.Apr,760,W,4,0,4,10,4326,368,437,20,99,74,17.888544,T
604,10.Oct,766,W,2,0,1,4,6643,693,858,6,182,135,22.135944,T
605,02.Feb,766,W,3,0,2,4,6643,693,858,6,182,135,22.135944,T
606,09.Sep,769,W,0,0,0,0,0,5,13,0,0,0,0,F
607,08.Aug,770,W,0,0,1,5,4118,161,533,6,45,102,0,F
608,07.Jul,771,W,0,0,0,2,2033,93,386,3,12,43,8,F
609,05.May,772,W,2,0,1,2,2589,128,347,3,57,63,8.185353,F
610,12.Dec,773,W,0,0,3,3,2262,114,216,6,31,36,0,T
611,11.Nov,774,W,0,0,0,5,2506,0,123,5,0,61,0,F
612,10.Oct,775,W,1,0,1,1,2194,196,398,2,52,34,6.403124,F
613,05.May,776,W,0,0,1,2,3115,236,400,3,66,66,0,F
614,01.Jan,777,W,0,0,0,0,1103,42,48,0,10,12,0,F
615,03.Mar,780,W,0,0,0,2,598,72,87,2,16,12,0,T
616,08.Aug,780,W,0,0,0,0,598,72,87,0,16,12,0,F
617,02.Feb,783,N,0,0,1,4,4094,120,478,5,9,65,8.3666,T
618,01.Jan,784,N,0,0,0,0,3236,282,646,0,22,57,0,F
619,04.Apr,785,N,0,0,0,0,4507,321,656,0,19,99,4,F
620,07.Jul,787,N,0,0,0,2,3105,0,306,2,22,55,0,F
621,03.Mar,788,N,0,0,1,2,3864,0,404,3,131,60,1.732051,F
622,05.May,789,N,2,0,0,3,6659,665,860,3,16,96,1.414214,T
623,02.Feb,789,N,2,0,2,4,6659,665,860,10,16,96,1.414214,F
624,07.Jul,791,N,0,0,0,1,4557,138,289,1,6,50,1,F
625,08.Aug,793,N,0,0,1,2,2512,232,420,3,65,42,6.855655,F
626,05.May,794,N,0,0,0,2,3193,88,246,2,8,57,5.291503,F
627,05.May,795,N,0,0,0,1,2861,39,128,1,3,40,0,T
628,10.Oct,795,N,1,0,0,0,2861,39,128,0,3,40,0,F
629,03.Mar,797,N,0,0,5,5,3648,3,433,13,73,56,0,T
630,02.Feb,799,N,1,0,2,2,5848,419,503,8,56,67,13.96424,T
631,07.Jul,802,N,0,0,0,0,724,0,28,0,0,15,0,F
632,07.Jul,807,N,0,0,0,0,670,0,1,0,0,5,0,F
633,03.Mar,809,N,0,0,1,1,1079,0,9,2,0,9,0,F
634,04.Apr,810,W,0,0,0,0,485,13,73,0,10,8,0,F
635,08.Aug,812,W,0,0,0,0,608,21,24,0,8,15,0,F
636,03.Mar,813,W,2,0,0,3,3053,165,417,5,78,76,7.348469,T
637,04.Apr,813,W,3,0,1,3,3053,165,417,5,78,76,7.348469,T
638,08.Aug,813,W,4,0,5,12,3053,165,417,18,78,76,7.348469,T
639,06.Jun,814,W,0,0,0,1,1626,36,78,1,11,32,0,F
640,07.Jul,816,W,0,0,1,2,1947,37,140,3,14,38,0,F
641,06.Jun,819,W,0,0,1,5,2177,70,153,7,44,36,0,F
642,06.Jun,820,W,0,0,0,0,593,8,12,0,1,8,0,F
643,07.Jul,822,W,0,0,0,5,2872,82,171,5,24,36,0,F
644,11.Nov,825,W,0,0,0,0,980,35,51,0,14,13,0,F
645,07.Jul,826,W,0,1,0,0,2554,84,169,0,24,33,0,T
646,03.Mar,827,W,2,0,0,0,2628,187,299,0,81,43,6.082763,F
647,03.Mar,831,W,0,0,0,1,6248,135,367,1,43,106,0,F
648,04.Apr,833,W,1,0,0,2,6018,207,637,2,40,140,1,F
649,09.Sep,834,W,0,0,1,6,6237,337,894,7,72,128,0,T
650,03.Mar,834,W,0,0,1,1,6237,337,894,2,72,128,0,F
651,01.Jan,835,W,0,0,0,0,5533,0,415,0,30,84,0,F
652,01.Jan,836,W,2,0,1,1,6161,223,339,2,75,88,14.59452,T
653,05.May,837,W,0,0,1,3,6945,253,433,4,75,105,14.247807,F
654,07.Jul,838,W,2,1,0,2,5231,90,225,2,27,81,9.055385,T
655,07.Jul,838,W,2,1,0,2,5231,90,225,2,27,81,9.055385,F
656,01.Jan,840,W,4,0,3,7,6943,619,764,11,295,109,19.974984,T
657,08.Aug,842,W,8,0,0,2,6480,625,695,5,173,94,23.916521,T
658,01.Jan,842,W,8,0,3,4,6480,625,695,8,173,94,23.916521,T
659,06.Jun,842,W,10,0,6,10,6480,625,695,25,173,94,23.916521,T
660,02.Feb,844,W,0,0,0,0,2735,84,213,0,30,58,0,F
661,02.Feb,846,W,0,0,1,2,3506,150,424,3,39,57,0,F
662,07.Jul,847,W,3,0,1,3,4960,156,335,4,29,102,12.041595,T
663,11.Nov,847,W,4,0,1,2,4960,156,335,4,29,102,12.041595,T
664,01.Jan,847,W,3,0,1,1,4960,156,335,2,29,102,12.041595,F
665,02.Feb,848,W,1,0,0,0,4553,97,215,0,11,92,9.433981,T
666,09.Sep,848,W,1,0,2,2,4553,97,215,4,11,92,9.433981,T
667,07.Jul,848,W,1,0,2,2,4553,97,215,4,11,92,9.433981,F
668,07.Jul,849,W,1,0,0,0,3984,135,176,0,44,54,11.045361,T
669,10.Oct,850,W,1,0,3,9,4702,418,489,14,100,66,18.973666,T
670,07.Jul,851,W,4,0,0,0,4700,669,870,0,207,73,24.63737,T
671,09.Sep,851,W,5,0,3,4,4700,669,870,8,207,73,24.63737,T
672,12.Dec,856,W,0,0,0,0,3181,265,475,0,80,41,0,F
673,06.Jun,857,W,0,0,0,0,733,83,106,0,26,14,6.403124,F
674,01.Jan,859,N,2,8,1,1,3499,327,632,2,39,57,14.142136,F
675,12.Dec,860,N,1,1,0,0,3765,344,574,0,42,60,7.549834,F
676,05.May,862,N,1,0,0,2,3239,58,337,2,4,59,6.480741,F
677,05.May,864,N,4,1,3,6,4621,559,699,12,52,90,20.049938,T
678,05.May,864,N,5,1,2,4,4621,559,699,6,52,90,20.049938,T
679,09.Sep,864,N,7,2,1,5,4621,559,699,8,52,90,20.049938,T
680,07.Jul,865,N,1,5,0,1,3874,423,574,1,25,53,13.784049,T
681,03.Mar,867,N,2,0,1,3,5008,448,567,7,23,70,18.165902,T
682,08.Aug,869,N,1,0,0,5,4629,706,885,5,40,70,20.566964,T
683,08.Aug,869,N,1,0,0,3,4629,706,885,3,40,70,20.566964,T
684,02.Feb,871,N,2,0,2,6,8002,870,952,9,16,90,25.436195,F
685,01.Jan,872,N,1,0,0,0,6324,859,939,0,23,106,26.981475,T
686,10.Oct,872,N,1,0,2,16,6324,859,939,18,23,106,26.981475,T
687,05.May,873,N,0,0,1,1,3979,333,565,2,87,48,14.899664,T
688,08.Aug,874,N,0,0,0,7,6453,445,609,7,52,92,16.309506,F
689,07.Jul,875,N,0,0,0,0,3716,36,120,0,0,40,4.242641,F
690,04.Apr,876,N,0,0,0,0,4155,65,92,0,8,30,5.91608,F
691,10.Oct,877,N,1,0,0,8,5947,567,760,10,14,79,23.643181,T
692,07.Jul,878,N,0,0,1,3,5404,615,761,4,0,70,24.062419,T
693,09.Sep,879,N,2,0,1,3,8274,887,1038,6,28,109,27.092434,T
694,02.Feb,880,N,2,0,1,6,8653,900,1108,10,15,138,24.289916,T
695,07.Jul,880,N,3,0,0,8,8653,900,1108,8,15,138,24.289916,T
696,08.Aug,881,N,0,0,0,0,4354,152,264,0,12,52,1.732051,F
697,11.Nov,883,N,0,0,0,0,4398,196,267,0,6,50,2,F
698,07.Jul,886,N,0,0,0,0,645,36,46,0,5,4,2.828427,F
699,03.Mar,887,N,1,0,1,1,6400,545,692,2,101,87,17.029386,F
700,04.Apr,888,N,0,0,0,0,2152,66,82,0,10,30,6.324555,F
701,06.Jun,890,N,0,0,0,0,5285,290,519,0,10,78,12.767145,F
702,04.Apr,891,N,0,0,4,9,6979,599,744,17,33,74,17.349352,T
703,03.Mar,896,N,0,0,1,2,4041,43,383,3,15,85,0,F
704,10.Oct,898,N,0,0,1,0,3051,0,28,3,0,5,0,F
705,07.Jul,899,S,0,0,0,0,811,7,38,0,0,23,0,F
706,09.Sep,899,S,0,0,0,0,811,7,38,0,0,23,0,F
707,08.Aug,902,W,0,0,1,1,1442,63,129,2,23,30,0,T
708,04.Apr,902,W,0,0,0,0,1442,63,129,0,23,30,0,F
709,01.Jan,905,W,0,1,1,0,2308,106,217,1,43,43,0,F
710,05.May,908,W,0,0,0,0,2751,52,96,0,9,41,0,F
711,04.Apr,909,W,0,0,0,1,1621,200,223,1,116,28,0,F
712,05.May,910,W,0,0,0,0,1391,139,159,0,73,25,7.348469,T
713,08.Aug,910,W,0,0,2,7,1391,139,159,13,73,25,7.348469,F
714,02.Feb,911,W,0,0,0,3,4712,200,846,5,199,105,18.788294,T
715,01.Jan,913,W,1,0,1,2,6000,415,569,3,154,101,18.220867,T
716,07.Jul,915,W,3,1,0,1,3471,311,391,1,110,63,8.944272,T
717,07.Jul,916,W,0,0,0,3,2445,107,473,3,40,50,0,F
718,04.Apr,919,W,0,1,0,0,2453,45,79,0,25,44,1.732051,F
719,07.Jul,920,W,2,0,2,2,2960,171,602,5,85,44,9.591663,T
720,02.Feb,924,W,0,0,0,0,999,30,149,0,11,15,1,F
721,06.Jun,925,W,0,1,0,0,3675,130,592,0,28,88,10.198039,F
722,02.Feb,928,W,0,0,0,0,3668,267,358,0,77,70,3.316625,F
723,09.Sep,929,N,0,0,0,0,2769,133,382,0,11,64,11,T
724,04.Apr,929,N,0,0,0,1,2769,133,382,2,11,64,11,F
