Turbine_ID,Temperature_Class_One_Week_Before,Average_Pressure_Score
2774,4. Hot  (20c and over),13.538462
2775,4. Hot  (20c and over),12.923077
2776,4. Hot  (20c and over),9.692308
2777,4. Hot  (20c and over),12.923077
2778,4. Hot  (20c and over),7.384615
2779,3. (Warm 15c- 19c),14.230769
2780,4. Hot  (20c and over),5.615385
2781,1. Cold (under 7c),27.461538
2782,4. Hot  (20c and over),10.538462
2783,1. Cold (under 7c),12.615385
2784,4. Hot  (20c and over),12.923077
2785,2. Cool ( 7c - 14c),10.538462
2786,2. Cool ( 7c - 14c),15.461538
2787,4. Hot  (20c and over),12.923077
2788,3. (Warm 15c- 19c),23.846154
2789,1. Cold (under 7c),14.846154
2790,1. Cold (under 7c),10.615385
2791,4. Hot  (20c and over),5.615385
2792,2. Cool ( 7c - 14c),8.538462
2793,4. Hot  (20c and over),13.538462
2794,4. Hot  (20c and over),17.153846
2795,1. Cold (under 7c),22.076923
2796,2. Cool ( 7c - 14c),7.692308
2797,1. Cold (under 7c),19.923077
2798,2. Cool ( 7c - 14c),15.461538
2799,2. Cool ( 7c - 14c),9.769231
2800,4. Hot  (20c and over),9
2801,1. Cold (under 7c),10.615385
2802,2. Cool ( 7c - 14c),7.307692
2803,1. Cold (under 7c),22.076923
2804,2. Cool ( 7c - 14c),17.230769
2805,4. Hot  (20c and over),9.692308
2806,1. Cold (under 7c),36.307692
2807,2. Cool ( 7c - 14c),20.769231
2808,2. Cool ( 7c - 14c),8.538462
2809,1. Cold (under 7c),19.923077
2810,1. Cold (under 7c),28.461538
2811,1. Cold (under 7c),12
2812,2. Cool ( 7c - 14c),17.692308
2813,1. Cold (under 7c),12.538462
2814,1. Cold (under 7c),29.769231
2815,2. Cool ( 7c - 14c),14.846154
2816,1. Cold (under 7c),12
2817,1. Cold (under 7c),24.538462
2818,1. Cold (under 7c),12
2819,2. Cool ( 7c - 14c),17.384615
2820,1. Cold (under 7c),12
2821,4. Hot  (20c and over),19.769231
2822,4. Hot  (20c and over),18.461538
2823,1. Cold (under 7c),18.769231
2824,1. Cold (under 7c),20.615385
2825,2. Cool ( 7c - 14c),17.384615
2826,2. Cool ( 7c - 14c),12.384615
2827,1. Cold (under 7c),12.538462
2828,4. Hot  (20c and over),9.769231
2829,1. Cold (under 7c),18.769231
2830,1. Cold (under 7c),18
2831,1. Cold (under 7c),20.615385
2832,4. Hot  (20c and over),9.769231
2833,4. Hot  (20c and over),18.461538
2834,2. Cool ( 7c - 14c),9.384615
2835,1. Cold (under 7c),12.538462
2836,1. Cold (under 7c),20.615385
2837,2. Cool ( 7c - 14c),12.384615
2838,4. Hot  (20c and over),12.461538
2839,4. Hot  (20c and over),9.769231
2840,1. Cold (under 7c),18
2841,1. Cold (under 7c),24.538462
2842,1. Cold (under 7c),24.538462
2843,1. Cold (under 7c),20.615385
2844,2. Cool ( 7c - 14c),17.384615
2845,4. Hot  (20c and over),9.769231
2846,2. Cool ( 7c - 14c),14.846154
2847,2. Cool ( 7c - 14c),9.384615
2848,1. Cold (under 7c),29.769231
2849,4. Hot  (20c and over),9.769231
2850,4. Hot  (20c and over),19.769231
2851,1. Cold (under 7c),18.769231
2852,2. Cool ( 7c - 14c),7.615385
2853,2. Cool ( 7c - 14c),17.384615
2854,2. Cool ( 7c - 14c),7.615385
2855,2. Cool ( 7c - 14c),7.615385
2856,4. Hot  (20c and over),18.461538
2857,3. (Warm 15c- 19c),21.769231
2858,4. Hot  (20c and over),12.461538
2859,1. Cold (under 7c),18.769231
2860,2. Cool ( 7c - 14c),9.384615
2861,2. Cool ( 7c - 14c),17.692308
2862,4. Hot  (20c and over),8.615385
2863,4. Hot  (20c and over),12.461538
2864,1. Cold (under 7c),20.615385
2865,4. Hot  (20c and over),8.615385
2866,2. Cool ( 7c - 14c),17.384615
2867,1. Cold (under 7c),24.538462
2868,1. Cold (under 7c),12
2869,1. Cold (under 7c),17.538462
2870,1. Cold (under 7c),12.538462
2871,4. Hot  (20c and over),12.461538
2872,2. Cool ( 7c - 14c),12.384615
2873,2. Cool ( 7c - 14c),7.615385
2874,2. Cool ( 7c - 14c),17.384615
2875,1. Cold (under 7c),12.538462
2876,1. Cold (under 7c),18
2877,1. Cold (under 7c),29.769231
2878,2. Cool ( 7c - 14c),17.692308
2879,1. Cold (under 7c),12.538462
2880,1. Cold (under 7c),20.615385
2881,4. Hot  (20c and over),16.769231
2882,4. Hot  (20c and over),18.461538
2883,2. Cool ( 7c - 14c),9.384615
2884,2. Cool ( 7c - 14c),9.384615
2885,4. Hot  (20c and over),18.461538
2886,2. Cool ( 7c - 14c),7.615385
2887,2. Cool ( 7c - 14c),17.384615
2888,2. Cool ( 7c - 14c),7.615385
2889,2. Cool ( 7c - 14c),12.384615
2890,4. Hot  (20c and over),9.769231
2891,1. Cold (under 7c),12.538462
2892,3. (Warm 15c- 19c),21.769231
2893,1. Cold (under 7c),29.769231
2894,1. Cold (under 7c),24.538462
2895,4. Hot  (20c and over),8.615385
2896,2. Cool ( 7c - 14c),17.384615
2897,1. Cold (under 7c),24.538462
2898,1. Cold (under 7c),18
2899,1. Cold (under 7c),29.769231
2900,4. Hot  (20c and over),19.769231
2901,2. Cool ( 7c - 14c),12.384615
2902,2. Cool ( 7c - 14c),17.384615
2903,2. Cool ( 7c - 14c),7.615385
2904,2. Cool ( 7c - 14c),7.615385
2905,4. Hot  (20c and over),8.615385
2906,2. Cool ( 7c - 14c),12.384615
2907,1. Cold (under 7c),18
2908,2. Cool ( 7c - 14c),17.692308
2909,1. Cold (under 7c),20.615385
2910,4. Hot  (20c and over),19.769231
2911,2. Cool ( 7c - 14c),12.384615
2912,4. Hot  (20c and over),18.461538
2913,1. Cold (under 7c),24.538462
2914,4. Hot  (20c and over),8.615385
2915,4. Hot  (20c and over),9.769231
2916,2. Cool ( 7c - 14c),7.615385
2917,1. Cold (under 7c),18.769231
2918,2. Cool ( 7c - 14c),17.384615
2919,4. Hot  (20c and over),12.461538
2920,2. Cool ( 7c - 14c),12.384615
2921,1. Cold (under 7c),24.538462
2922,1. Cold (under 7c),12
2923,4. Hot  (20c and over),19.769231
2924,4. Hot  (20c and over),16.769231
2925,3. (Warm 15c- 19c),21.769231
2926,4. Hot  (20c and over),12.461538
2927,1. Cold (under 7c),24.538462
2928,1. Cold (under 7c),12
2929,2. Cool ( 7c - 14c),14.846154
2930,1. Cold (under 7c),18.769231
2931,1. Cold (under 7c),20.615385
2932,1. Cold (under 7c),24.538462
2933,4. Hot  (20c and over),19.769231
2934,1. Cold (under 7c),20.615385
2935,2. Cool ( 7c - 14c),12.384615
2936,2. Cool ( 7c - 14c),7.615385
2937,4. Hot  (20c and over),19.769231
2938,2. Cool ( 7c - 14c),17.692308
2939,1. Cold (under 7c),20.615385
2940,4. Hot  (20c and over),18.461538
2941,1. Cold (under 7c),20.615385
2942,2. Cool ( 7c - 14c),17.692308
2943,4. Hot  (20c and over),8.615385
2944,1. Cold (under 7c),24.538462
2945,4. Hot  (20c and over),16.769231
2946,4. Hot  (20c and over),12.461538
2947,1. Cold (under 7c),20.615385
2948,2. Cool ( 7c - 14c),12.384615
2949,2. Cool ( 7c - 14c),17.692308
2950,2. Cool ( 7c - 14c),12.384615
2951,4. Hot  (20c and over),18.461538
2952,2. Cool ( 7c - 14c),9.384615
2953,4. Hot  (20c and over),19.769231
2954,4. Hot  (20c and over),12.461538
2955,2. Cool ( 7c - 14c),17.384615
2956,1. Cold (under 7c),12.538462
2957,1. Cold (under 7c),20.615385
2958,2. Cool ( 7c - 14c),9.384615
2959,2. Cool ( 7c - 14c),7.615385
2960,2. Cool ( 7c - 14c),17.692308
2961,2. Cool ( 7c - 14c),17.384615
2962,4. Hot  (20c and over),19.769231
2963,1. Cold (under 7c),20.615385
2964,2. Cool ( 7c - 14c),14.846154
2965,2. Cool ( 7c - 14c),17.692308
2966,2. Cool ( 7c - 14c),14.846154
2967,2. Cool ( 7c - 14c),14.846154
2968,1. Cold (under 7c),20.615385
2969,4. Hot  (20c and over),8.615385
2970,4. Hot  (20c and over),16.769231
2971,2. Cool ( 7c - 14c),17.384615
2972,1. Cold (under 7c),20.615385
2973,1. Cold (under 7c),20.615385
2974,2. Cool ( 7c - 14c),14.846154
2975,4. Hot  (20c and over),9.769231
2976,4. Hot  (20c and over),8.615385
2977,4. Hot  (20c and over),18.461538
2978,4. Hot  (20c and over),18.461538
2979,4. Hot  (20c and over),9.769231
2980,1. Cold (under 7c),20.615385
2981,4. Hot  (20c and over),18.461538
2982,1. Cold (under 7c),12.538462
2983,2. Cool ( 7c - 14c),7.615385
2984,2. Cool ( 7c - 14c),14.846154
2985,4. Hot  (20c and over),8.615385
2986,3. (Warm 15c- 19c),21.769231
2987,1. Cold (under 7c),20.615385
2988,1. Cold (under 7c),12
2989,2. Cool ( 7c - 14c),17.692308
2990,1. Cold (under 7c),12.538462
2991,1. Cold (under 7c),18.769231
2992,2. Cool ( 7c - 14c),14.846154
2993,1. Cold (under 7c),24.538462
2994,1. Cold (under 7c),20.615385
2995,4. Hot  (20c and over),16.769231
2996,3. (Warm 15c- 19c),21.769231
2997,3. (Warm 15c- 19c),21.769231
2998,2. Cool ( 7c - 14c),9.384615
2999,1. Cold (under 7c),24.538462
3000,1. Cold (under 7c),20.615385
3001,2. Cool ( 7c - 14c),9.384615
3002,2. Cool ( 7c - 14c),12.384615
3003,1. Cold (under 7c),18
3004,2. Cool ( 7c - 14c),17.384615
3005,2. Cool ( 7c - 14c),7.615385
3006,4. Hot  (20c and over),16.769231
3007,4. Hot  (20c and over),16.769231
3008,1. Cold (under 7c),20.615385
3009,1. Cold (under 7c),17.538462
3010,4. Hot  (20c and over),8.615385
3011,2. Cool ( 7c - 14c),14.846154
3012,1. Cold (under 7c),24.538462
3013,1. Cold (under 7c),12
3014,4. Hot  (20c and over),18.461538
3015,1. Cold (under 7c),12.538462
3016,1. Cold (under 7c),12.538462
3017,4. Hot  (20c and over),8.615385
3018,1. Cold (under 7c),24.538462
3019,4. Hot  (20c and over),8.615385
3020,2. Cool ( 7c - 14c),17.384615
3021,1. Cold (under 7c),12.538462
3022,2. Cool ( 7c - 14c),17.384615
3023,1. Cold (under 7c),20.615385
3024,4. Hot  (20c and over),18.461538
3025,1. Cold (under 7c),24.538462
3026,2. Cool ( 7c - 14c),12.384615
3027,1. Cold (under 7c),12
3028,3. (Warm 15c- 19c),21.769231
3029,1. Cold (under 7c),24.538462
3030,2. Cool ( 7c - 14c),14.846154
3031,4. Hot  (20c and over),9.769231
3032,1. Cold (under 7c),29.769231
3033,1. Cold (under 7c),20.615385
3034,4. Hot  (20c and over),18.461538
3035,1. Cold (under 7c),29.769231
3036,1. Cold (under 7c),29.769231
3037,2. Cool ( 7c - 14c),7.615385
3038,1. Cold (under 7c),20.615385
3039,2. Cool ( 7c - 14c),17.692308
3040,4. Hot  (20c and over),8.615385
3041,2. Cool ( 7c - 14c),7.615385
3042,1. Cold (under 7c),12
3043,4. Hot  (20c and over),18.461538
3044,1. Cold (under 7c),29.769231
3045,4. Hot  (20c and over),12.461538
3046,4. Hot  (20c and over),9.769231
3047,1. Cold (under 7c),29.769231
3048,1. Cold (under 7c),24.538462
3049,4. Hot  (20c and over),19.769231
3050,1. Cold (under 7c),29.769231
3051,2. Cool ( 7c - 14c),17.384615
3052,2. Cool ( 7c - 14c),7.615385
3053,1. Cold (under 7c),12.538462
3054,2. Cool ( 7c - 14c),12.384615
3055,1. Cold (under 7c),20.615385
3056,3. (Warm 15c- 19c),21.769231
3057,3. (Warm 15c- 19c),21.769231
3058,1. Cold (under 7c),24.538462
3059,2. Cool ( 7c - 14c),12.384615
3060,4. Hot  (20c and over),8.615385
3061,4. Hot  (20c and over),16.769231
3062,4. Hot  (20c and over),18.461538
3063,1. Cold (under 7c),20.615385
3064,1. Cold (under 7c),12.538462
3065,4. Hot  (20c and over),16.769231
3066,1. Cold (under 7c),20.615385
3067,4. Hot  (20c and over),19.769231
3068,1. Cold (under 7c),17.538462
3069,1. Cold (under 7c),18.769231
3070,4. Hot  (20c and over),19.769231
3071,1. Cold (under 7c),12
3072,2. Cool ( 7c - 14c),17.692308
3073,4. Hot  (20c and over),16.769231
3074,1. Cold (under 7c),12.538462
3075,1. Cold (under 7c),20.615385
3076,2. Cool ( 7c - 14c),12.384615
3077,1. Cold (under 7c),18
3078,1. Cold (under 7c),12
3079,1. Cold (under 7c),18.769231
3080,4. Hot  (20c and over),12.461538
3081,1. Cold (under 7c),20.615385
3082,2. Cool ( 7c - 14c),17.692308
3083,1. Cold (under 7c),12.538462
3084,1. Cold (under 7c),12.538462
3085,1. Cold (under 7c),18.769231
3086,2. Cool ( 7c - 14c),9.384615
3087,4. Hot  (20c and over),9.769231
3088,4. Hot  (20c and over),12.461538
3089,4. Hot  (20c and over),9.769231
3090,4. Hot  (20c and over),9.769231
3091,1. Cold (under 7c),29.769231
3092,1. Cold (under 7c),18.769231
3093,4. Hot  (20c and over),12.461538
3094,3. (Warm 15c- 19c),21.769231
3095,2. Cool ( 7c - 14c),12.384615
3096,4. Hot  (20c and over),19.769231
3097,1. Cold (under 7c),12.538462
3098,1. Cold (under 7c),12
3099,3. (Warm 15c- 19c),21.769231
3100,2. Cool ( 7c - 14c),14.846154
3101,1. Cold (under 7c),18
3102,1. Cold (under 7c),18.769231
3103,4. Hot  (20c and over),16.769231
3104,1. Cold (under 7c),20.615385
3105,3. (Warm 15c- 19c),21.769231
3106,4. Hot  (20c and over),9.769231
3107,3. (Warm 15c- 19c),21.769231
3108,4. Hot  (20c and over),18.461538
3109,1. Cold (under 7c),24.538462
3110,1. Cold (under 7c),20.615385
3111,1. Cold (under 7c),12.538462
3112,4. Hot  (20c and over),9.769231
3113,4. Hot  (20c and over),16.769231
3114,2. Cool ( 7c - 14c),17.384615
3115,2. Cool ( 7c - 14c),17.384615
3116,1. Cold (under 7c),18.769231
3117,1. Cold (under 7c),20.615385
3118,1. Cold (under 7c),20.615385
3119,2. Cool ( 7c - 14c),17.384615
3120,2. Cool ( 7c - 14c),12.384615
3121,2. Cool ( 7c - 14c),17.384615
3122,1. Cold (under 7c),20.615385
3123,1. Cold (under 7c),18.769231
3124,1. Cold (under 7c),17.538462
3125,1. Cold (under 7c),29.769231
3126,4. Hot  (20c and over),12.461538
3127,1. Cold (under 7c),29.769231
3128,4. Hot  (20c and over),16.769231
3129,2. Cool ( 7c - 14c),17.384615
3130,1. Cold (under 7c),24.538462
3131,2. Cool ( 7c - 14c),7.615385
3132,2. Cool ( 7c - 14c),17.384615
3133,3. (Warm 15c- 19c),21.769231
3134,4. Hot  (20c and over),12.461538
3135,2. Cool ( 7c - 14c),12.384615
3136,4. Hot  (20c and over),19.769231
3137,4. Hot  (20c and over),18.461538
3138,1. Cold (under 7c),17.538462
3139,2. Cool ( 7c - 14c),7.615385
3140,1. Cold (under 7c),17.538462
3141,1. Cold (under 7c),20.615385
3142,4. Hot  (20c and over),18.461538
3143,2. Cool ( 7c - 14c),9.384615
3144,4. Hot  (20c and over),9.769231
3145,1. Cold (under 7c),18.769231
3146,1. Cold (under 7c),20.615385
3147,1. Cold (under 7c),29.769231
3148,3. (Warm 15c- 19c),21.769231
3149,1. Cold (under 7c),18
3150,4. Hot  (20c and over),19.769231
3151,4. Hot  (20c and over),8.615385
3152,4. Hot  (20c and over),12.461538
3153,2. Cool ( 7c - 14c),17.692308
3154,4. Hot  (20c and over),18.461538
3155,1. Cold (under 7c),12.538462
3156,2. Cool ( 7c - 14c),14.846154
3157,1. Cold (under 7c),29.769231
3158,3. (Warm 15c- 19c),21.769231
3159,3. (Warm 15c- 19c),21.769231
3160,1. Cold (under 7c),20.615385
3161,1. Cold (under 7c),20.615385
3162,4. Hot  (20c and over),16.769231
3163,1. Cold (under 7c),20.615385
3164,2. Cool ( 7c - 14c),9.384615
3165,3. (Warm 15c- 19c),21.769231
3166,2. Cool ( 7c - 14c),9.384615
3167,1. Cold (under 7c),20.615385
3168,4. Hot  (20c and over),8.615385
3169,1. Cold (under 7c),20.615385
3170,2. Cool ( 7c - 14c),7.615385
3171,2. Cool ( 7c - 14c),12.384615
3172,1. Cold (under 7c),17.538462
3173,2. Cool ( 7c - 14c),17.384615
3174,3. (Warm 15c- 19c),21.769231
3175,1. Cold (under 7c),17.538462
3176,2. Cool ( 7c - 14c),9.384615
3177,4. Hot  (20c and over),18.461538
3178,2. Cool ( 7c - 14c),17.384615
3179,1. Cold (under 7c),29.769231
3180,4. Hot  (20c and over),8.615385
3181,2. Cool ( 7c - 14c),17.384615
3182,2. Cool ( 7c - 14c),17.384615
3183,1. Cold (under 7c),20.615385
3184,1. Cold (under 7c),12.538462
3185,1. Cold (under 7c),18.769231
3186,1. Cold (under 7c),18.769231
3187,4. Hot  (20c and over),16.769231
3188,1. Cold (under 7c),18.769231
3189,2. Cool ( 7c - 14c),7.615385
3190,1. Cold (under 7c),20.615385
3191,2. Cool ( 7c - 14c),17.692308
3192,4. Hot  (20c and over),18.461538
3193,2. Cool ( 7c - 14c),9.384615
3194,4. Hot  (20c and over),8.615385
3195,2. Cool ( 7c - 14c),17.692308
3196,4. Hot  (20c and over),18.461538
3197,2. Cool ( 7c - 14c),17.692308
3198,2. Cool ( 7c - 14c),12.384615
3199,4. Hot  (20c and over),9.769231
3200,1. Cold (under 7c),20.615385
3201,1. Cold (under 7c),20.615385
3202,2. Cool ( 7c - 14c),14.846154
3203,2. Cool ( 7c - 14c),9.384615
3204,1. Cold (under 7c),20.615385
3205,4. Hot  (20c and over),12.461538
3206,1. Cold (under 7c),20.615385
3207,4. Hot  (20c and over),12.461538
3208,2. Cool ( 7c - 14c),12.384615
3209,2. Cool ( 7c - 14c),12.384615
3210,4. Hot  (20c and over),12.461538
3211,2. Cool ( 7c - 14c),14.846154
3212,1. Cold (under 7c),20.615385
3213,1. Cold (under 7c),18
3214,1. Cold (under 7c),20.615385
3215,2. Cool ( 7c - 14c),17.384615
3216,2. Cool ( 7c - 14c),17.384615
3217,1. Cold (under 7c),18.769231
3218,1. Cold (under 7c),17.538462
3219,1. Cold (under 7c),20.615385
3220,2. Cool ( 7c - 14c),14.846154
3221,3. (Warm 15c- 19c),21.769231
3222,3. (Warm 15c- 19c),21.769231
3223,4. Hot  (20c and over),9.769231
3224,1. Cold (under 7c),17.538462
3225,4. Hot  (20c and over),9.769231
3226,4. Hot  (20c and over),18.461538
3227,2. Cool ( 7c - 14c),14.846154
3228,2. Cool ( 7c - 14c),17.692308
3229,4. Hot  (20c and over),19.769231
3230,1. Cold (under 7c),12.538462
3231,2. Cool ( 7c - 14c),17.384615
3232,1. Cold (under 7c),29.769231
3233,4. Hot  (20c and over),12.461538
3234,1. Cold (under 7c),20.615385
3235,2. Cool ( 7c - 14c),7.615385
3236,1. Cold (under 7c),17.538462
3237,1. Cold (under 7c),24.538462
3238,4. Hot  (20c and over),19.769231
3239,1. Cold (under 7c),24.538462
3240,1. Cold (under 7c),12.538462
3241,4. Hot  (20c and over),12.461538
3242,1. Cold (under 7c),17.538462
3243,1. Cold (under 7c),20.615385
3244,4. Hot  (20c and over),16.769231
3245,4. Hot  (20c and over),8.615385
3246,1. Cold (under 7c),18
3247,4. Hot  (20c and over),18.461538
3248,4. Hot  (20c and over),8.615385
3249,1. Cold (under 7c),12.538462
3250,1. Cold (under 7c),18
3251,2. Cool ( 7c - 14c),12.384615
3252,2. Cool ( 7c - 14c),17.692308
3253,1. Cold (under 7c),18.769231
3254,1. Cold (under 7c),20.615385
3255,1. Cold (under 7c),18.769231
3256,1. Cold (under 7c),18
3257,2. Cool ( 7c - 14c),17.692308
3258,4. Hot  (20c and over),12.461538
3259,2. Cool ( 7c - 14c),12.384615
3260,4. Hot  (20c and over),12.461538
3261,2. Cool ( 7c - 14c),17.692308
3262,4. Hot  (20c and over),16.769231
3263,2. Cool ( 7c - 14c),12.384615
3264,4. Hot  (20c and over),12.461538
3265,2. Cool ( 7c - 14c),12.384615
3266,4. Hot  (20c and over),12.461538
3267,4. Hot  (20c and over),12.461538
3268,4. Hot  (20c and over),9.769231
3269,1. Cold (under 7c),17.538462
3270,4. Hot  (20c and over),19.769231
3271,4. Hot  (20c and over),16.769231
3272,1. Cold (under 7c),24.538462
3273,4. Hot  (20c and over),16.769231
3274,2. Cool ( 7c - 14c),12.384615
3275,2. Cool ( 7c - 14c),7.615385
3276,4. Hot  (20c and over),19.769231
3277,2. Cool ( 7c - 14c),17.384615
3278,1. Cold (under 7c),18.769231
3279,2. Cool ( 7c - 14c),14.846154
3280,4. Hot  (20c and over),18.461538
3281,2. Cool ( 7c - 14c),17.692308
3282,4. Hot  (20c and over),12.461538
3283,4. Hot  (20c and over),12.461538
3284,2. Cool ( 7c - 14c),17.384615
3285,2. Cool ( 7c - 14c),14.846154
3286,1. Cold (under 7c),29.769231
3287,3. (Warm 15c- 19c),21.769231
3288,4. Hot  (20c and over),9.769231
3289,1. Cold (under 7c),24.538462
3290,1. Cold (under 7c),18.769231
3291,1. Cold (under 7c),18.769231
3292,1. Cold (under 7c),29.769231
3293,4. Hot  (20c and over),12.461538
3294,2. Cool ( 7c - 14c),17.692308
3295,1. Cold (under 7c),20.615385
3296,2. Cool ( 7c - 14c),17.384615
3297,1. Cold (under 7c),12.538462
3298,2. Cool ( 7c - 14c),14.846154
3299,1. Cold (under 7c),18
3300,1. Cold (under 7c),29.769231
3301,4. Hot  (20c and over),19.769231
3302,2. Cool ( 7c - 14c),9.384615
3303,4. Hot  (20c and over),19.769231
3304,4. Hot  (20c and over),12.461538
3305,1. Cold (under 7c),18.769231
3306,4. Hot  (20c and over),18.461538
3307,2. Cool ( 7c - 14c),9.384615
3308,4. Hot  (20c and over),9.769231
3309,1. Cold (under 7c),24.538462
3310,1. Cold (under 7c),24.538462
3311,4. Hot  (20c and over),12.461538
3312,2. Cool ( 7c - 14c),12.384615
3313,1. Cold (under 7c),12
3314,2. Cool ( 7c - 14c),17.692308
3315,2. Cool ( 7c - 14c),12.384615
3316,1. Cold (under 7c),24.538462
3317,2. Cool ( 7c - 14c),17.384615
3318,4. Hot  (20c and over),18.461538
3319,2. Cool ( 7c - 14c),12.384615
3320,4. Hot  (20c and over),12.461538
3321,1. Cold (under 7c),18.769231
3322,4. Hot  (20c and over),8.615385
3323,4. Hot  (20c and over),19.769231
3324,1. Cold (under 7c),24.538462
3325,4. Hot  (20c and over),16.769231
3326,1. Cold (under 7c),12
3327,2. Cool ( 7c - 14c),17.384615
3328,4. Hot  (20c and over),18.461538
3329,2. Cool ( 7c - 14c),17.384615
3330,1. Cold (under 7c),12.538462
3331,4. Hot  (20c and over),19.769231
3332,2. Cool ( 7c - 14c),17.692308
3333,2. Cool ( 7c - 14c),14.846154
3334,4. Hot  (20c and over),16.769231
3335,3. (Warm 15c- 19c),21.769231
3336,2. Cool ( 7c - 14c),17.384615
3337,1. Cold (under 7c),12
3338,1. Cold (under 7c),17.538462
3339,2. Cool ( 7c - 14c),12.384615
3340,1. Cold (under 7c),20.615385
3341,1. Cold (under 7c),20.615385
3342,4. Hot  (20c and over),18.461538
3343,1. Cold (under 7c),20.615385
3344,1. Cold (under 7c),20.615385
3345,1. Cold (under 7c),29.769231
3346,2. Cool ( 7c - 14c),17.692308
3347,1. Cold (under 7c),18
3348,1. Cold (under 7c),18
3349,2. Cool ( 7c - 14c),17.384615
3350,2. Cool ( 7c - 14c),14.846154
3351,1. Cold (under 7c),17.538462
3352,2. Cool ( 7c - 14c),17.384615
3353,3. (Warm 15c- 19c),21.769231
3354,4. Hot  (20c and over),18.461538
3355,1. Cold (under 7c),18.769231
3356,2. Cool ( 7c - 14c),7.615385
3357,4. Hot  (20c and over),12.461538
3358,4. Hot  (20c and over),8.615385
3359,1. Cold (under 7c),24.538462
3360,4. Hot  (20c and over),12.461538
3361,1. Cold (under 7c),12.538462
3362,2. Cool ( 7c - 14c),17.384615
3363,1. Cold (under 7c),29.769231
3364,2. Cool ( 7c - 14c),7.615385
3365,1. Cold (under 7c),17.538462
3366,1. Cold (under 7c),18
3367,1. Cold (under 7c),29.769231
3368,4. Hot  (20c and over),12.461538
3369,1. Cold (under 7c),29.769231
3370,4. Hot  (20c and over),8.615385
3371,4. Hot  (20c and over),18.461538
3372,1. Cold (under 7c),12
3373,2. Cool ( 7c - 14c),17.692308
3374,1. Cold (under 7c),12.538462
3375,4. Hot  (20c and over),18.461538
3376,2. Cool ( 7c - 14c),17.384615
3377,1. Cold (under 7c),20.615385
3378,1. Cold (under 7c),12.538462
3379,4. Hot  (20c and over),16.769231
3380,2. Cool ( 7c - 14c),9.384615
3381,2. Cool ( 7c - 14c),7.615385
3382,2. Cool ( 7c - 14c),9.384615
3383,2. Cool ( 7c - 14c),12.384615
3384,1. Cold (under 7c),12
3385,2. Cool ( 7c - 14c),17.692308
3386,1. Cold (under 7c),12.538462
3387,1. Cold (under 7c),20.615385
3388,1. Cold (under 7c),18
3389,1. Cold (under 7c),24.538462
3390,2. Cool ( 7c - 14c),9.384615
3391,4. Hot  (20c and over),12.461538
3392,1. Cold (under 7c),18.769231
3393,4. Hot  (20c and over),18.461538
3394,2. Cool ( 7c - 14c),17.384615
3395,4. Hot  (20c and over),18.461538
3396,2. Cool ( 7c - 14c),7.615385
3397,1. Cold (under 7c),17.538462
3398,4. Hot  (20c and over),18.461538
3399,4. Hot  (20c and over),18.461538
3400,4. Hot  (20c and over),18.461538
3401,1. Cold (under 7c),18.769231
3402,2. Cool ( 7c - 14c),14.846154
3403,2. Cool ( 7c - 14c),17.384615
3404,1. Cold (under 7c),20.615385
3405,2. Cool ( 7c - 14c),17.692308
3406,2. Cool ( 7c - 14c),17.384615
3407,1. Cold (under 7c),20.615385
3408,4. Hot  (20c and over),16.769231
3409,2. Cool ( 7c - 14c),9.384615
3410,2. Cool ( 7c - 14c),17.384615
3411,1. Cold (under 7c),29.769231
3412,4. Hot  (20c and over),18.461538
3413,4. Hot  (20c and over),8.615385
3414,1. Cold (under 7c),20.615385
3415,4. Hot  (20c and over),8.615385
3416,1. Cold (under 7c),17.538462
3417,2. Cool ( 7c - 14c),14.846154
3418,2. Cool ( 7c - 14c),14.846154
3419,2. Cool ( 7c - 14c),12.384615
3420,3. (Warm 15c- 19c),21.769231
3421,2. Cool ( 7c - 14c),7.615385
3422,2. Cool ( 7c - 14c),17.384615
3423,1. Cold (under 7c),12
3424,2. Cool ( 7c - 14c),17.384615
3425,1. Cold (under 7c),12.538462
3426,4. Hot  (20c and over),18.461538
3427,3. (Warm 15c- 19c),21.769231
3428,1. Cold (under 7c),17.538462
3429,1. Cold (under 7c),24.538462
3430,2. Cool ( 7c - 14c),17.692308
3431,1. Cold (under 7c),20.615385
3432,4. Hot  (20c and over),9.769231
3433,2. Cool ( 7c - 14c),7.615385
3434,2. Cool ( 7c - 14c),17.692308
3435,2. Cool ( 7c - 14c),17.384615
3436,4. Hot  (20c and over),9.769231
3437,1. Cold (under 7c),18
3438,2. Cool ( 7c - 14c),14.846154
3439,1. Cold (under 7c),12.538462
3440,1. Cold (under 7c),24.538462
3441,2. Cool ( 7c - 14c),17.692308
3442,1. Cold (under 7c),20.615385
3443,4. Hot  (20c and over),8.615385
3444,2. Cool ( 7c - 14c),7.615385
3445,4. Hot  (20c and over),18.461538
3446,4. Hot  (20c and over),16.769231
3447,4. Hot  (20c and over),12.461538
3448,1. Cold (under 7c),17.538462
3449,1. Cold (under 7c),20.615385
3450,1. Cold (under 7c),20.615385
3451,1. Cold (under 7c),12.538462
3452,1. Cold (under 7c),12.538462
3453,4. Hot  (20c and over),12.461538
3454,2. Cool ( 7c - 14c),14.846154
3455,2. Cool ( 7c - 14c),14.846154
3456,1. Cold (under 7c),12.538462
3457,4. Hot  (20c and over),18.461538
